Hub,Length [m],Path,Length [nodes],Traffic,Origin
856,3280319.637707674,[856 834 812 813],4,0.05277392893866484,813
878,5253329.683440924,[878 856 834 835 814],5,1.3418085096489127,814
924,5071798.668213872,[924 902 880 858 836 814 815],7,28.64040961279673,815
903,4248990.608550871,[903 881 859 837 815 816],6,0.003331716796668725,816
469,15559586.508203141,"[469 468 467 466 465 487 509 531 553 575 597 619 641 663 685 707 729 751
 773 795 817]",21,0.0,817
947,9316738.665471647,[947 925 903 881 859 837 815 816 817 818],10,0.0,818
994,5549377.422277256,[994 972 950 928 906 884 862 840 818 819],10,0.0,819
1190,16304891.929582125,"[1190 1168 1146 1124 1102 1080 1058 1036 1014  992  970  948  926  904
  882  860  838  816  817  818  819  820]",22,0.0,820
821,0.0,[821],1,238.62403008145645,821
821,1971953.3933803267,[821 822],2,59.645018432070074,822
21,40627361.722890586,"[  21   20   19   18   17   16   15   14   13   12 1571 1549 1527 1505
 1483 1461 1439 1417 1395 1373 1351 1329 1307 1285 1263 1241 1219 1197
 1175 1153 1131 1109 1087 1065 1043 1021  999  977  955  933  911  889
  867  845  823]",45,0.03292138536198763,823
803,2625372.479286543,[803 802 824],3,500.10012348814644,824
803,625246.2275922352,[803 825],2,71.76083086538364,825
782,1152962.3090015408,[782 804 826],3,1.2631591630168924,826
761,1554824.5994814397,[761 783 805 827],4,5.460776779100724,827
829,1971953.3933803241,[829 828],2,209.79163066687275,828
829,0.0,[829],1,84.8115893099808,829
830,0.0,[830],1,141.61820388291864,830
809,517819.8666192704,[809 831],2,0.0,831
810,577234.4386151439,[810 832],2,0.0,832
833,0.0,[833],1,0.0,833
856,654459.5968816782,[856 834],2,0.041281466086815044,834
834,1971953.3933803246,[834 835],2,0.025004646457124746,835
924,2476308.010448198,[924 902 880 858 836],5,8.920808814499665,836
924,4448261.403828524,[924 902 880 858 836 837],6,17.861341467154492,837
903,3676096.2556202724,[903 881 859 837 838],5,0.0,838
469,16023743.300199732,"[469 468 467 466 465 487 509 531 553 575 597 619 641 663 685 707 729 751
 773 795 817 839]",22,0.0,839
994,3131253.1703556846,[994 972 950 928 906 884 862 840],8,0.0,840
994,5103206.563736011,[994 972 950 928 906 884 862 840 841],9,0.0,841
864,522738.4273185817,[864 842],2,0.0,842
821,579598.8222626463,[821 843],2,62.60760012150115,843
821,2600203.6119732843,[821 822 844],3,1.1782126747050816,844
759,6558231.451612858,[759 758 757 779 801 823 845],7,0.0,845
803,3278149.6783896484,[803 802 824 846],4,226.0915640051875,846
803,1248783.4919775822,[803 825 847],3,3.606561966573935,847
761,4277841.837426119,[761 760 782 804 826 848],6,0.0,848
609,9726817.074305536,[609 608 607 629 651 673 695 717 739 761 783 805 827 849],14,27.495831572188074,849
829,2436110.185376914,[829 828 850],3,256.5203902352931,850
851,0.0,[851],1,84.04309499865383,851
852,0.0,[852],1,97.60425938094963,852
853,0.0,[853],1,0.0,853
854,0.0,[854],1,0.0,854
855,0.0,[855],1,0.0,855
856,0.0,[856],1,0.06285837370529634,856
856,1971953.3933803248,[856 857],2,0.22299835993210515,857
924,1854517.7897378907,[924 902 880 858],4,8.995208586538634,858
903,1133661.9316973512,[903 881 859],3,5.394866241920367,859
925,3668769.4880217584,[925 903 881 859 860],5,0.0,860
947,6201409.988618125,[947 925 903 881 859 860 861],7,0.0,861
994,2684941.288898026,[994 972 950 928 906 884 862],7,0.0,862
994,4656894.682278351,[994 972 950 928 906 884 862 863],8,0.0,863
864,0.0,[864],1,16.898051858039832,864
821,1161542.4781577033,[821 843 865],3,21.283001793314995,865
821,3230052.1147458265,[821 822 844 866],4,0.043396859684435185,866
759,7213194.751411452,[759 758 757 779 801 823 845 867],8,0.010069326075608842,867
803,3930236.3190819738,[803 802 824 846 868],5,49.50860334398688,868
782,4469443.563742902,[782 781 803 825 847 869],6,0.7275129964327789,869
761,4848322.767968717,[761 760 782 804 826 848 870],7,0.0,870
609,10237811.914354088,[609 608 607 629 651 673 695 717 739 761 783 805 827 849 871],15,88.58075890035683,871
938,1379538.3582299345,[938 916 894 872],4,215.32630043610112,872
873,0.0,[873],1,99.74171356785799,873
1048,7598262.453453693,[1048 1026 1004  982  960  938  916  894  872  873  874],11,36.3274269467434,874
875,0.0,[875],1,0.0,875
876,0.0,[876],1,0.0,876
877,0.0,[877],1,0.0,877
856,654963.2997985936,[856 878],2,0.06742852225476081,878
878,1971953.3933803248,[878 879],2,0.4710292767255973,879
924,1234512.0212919973,[924 902 880],3,3.672017257258643,880
903,565609.6362331093,[903 881],2,2.8423969800500184,881
469,19944060.72654199,"[469 468 467 466 465 464 486 508 530 552 574 596 618 640 662 684 706 728
 750 772 794 816 838 860 882]",25,0.0,882
947,5633357.693153883,[947 925 903 881 882 883],6,0.0,883
994,2238414.6563859703,[994 972 950 928 906 884],6,0.0,884
994,4210368.0497662965,[994 972 950 928 906 884 885],7,0.0,885
864,525215.2977372587,[864 886],2,31.817580880388835,886
886,1971953.3933803234,[886 887],2,0.0,887
821,3861458.432990025,[821 822 844 866 888],5,0.043396859684435185,888
803,6562653.915628844,[803 802 801 823 845 867 889],7,0.010069326075608842,889
803,4581583.966741784,[803 802 824 846 868 890],6,2.3090628771010415,890
782,5089449.332188797,[782 781 803 825 847 869 891],7,0.0,891
761,5416375.06343296,[761 760 782 804 826 848 870 892],8,0.0,892
829,5476910.186205842,[829 828 827 849 871 893],6,255.2712081374819,893
938,918327.0223508358,[938 916 894],3,191.06343478390457,894
895,0.0,[895],1,122.76693772716432,895
983,3761672.403503349,[983 961 939 917 895 896],6,0.7557451006094067,896
897,0.0,[897],1,0.0,897
898,0.0,[898],1,0.0,898
899,0.0,[899],1,0.0003640367653474641,899
878,655417.5847422507,[878 900],2,0.06035880395752172,900
878,2623301.041040134,[878 879 901],3,1.328621044767399,901
924,616327.4224813968,[924 902],2,0.5129857460447985,902
925,563154.1629440812,[925 903],2,4.225419459859522,903
469,20450297.05800879,"[469 468 467 466 465 464 486 508 530 552 574 596 618 640 662 684 706 728
 750 772 794 816 838 860 882 904]",26,0.0,904
947,5067748.056920775,[947 925 903 904 905],5,0.0,905
994,1791599.7725181188,[994 972 950 928 906],5,0.0,906
929,475806.3118995864,[929 907],2,0.0,907
864,1052917.1196212312,[864 886 908],3,20.623950795643598,908
886,2558523.74867838,[886 887 909],3,0.0,909
821,4494381.517652683,[821 822 844 866 888 910],6,0.043396859684435185,910
803,7218476.212972391,[803 802 801 823 845 867 889 911],8,0.0,911
803,5232144.441009663,[803 802 824 846 868 890 912],7,0.0,912
782,5707633.930999398,[782 781 803 825 847 869 891 913],8,0.0,913
761,5981984.69966607,[761 760 782 804 826 848 870 892 914],9,0.30121950537431985,914
938,2430454.327965427,[938 916 915],3,471.97795172990664,915
938,458500.9345851032,[938 916],2,158.23127673112194,916
917,0.0,[917],1,120.60893402708297,917
1027,4212898.472765183,[1027 1005  983  961  939  917  918],7,0.0,918
919,0.0,[919],1,0.0,919
920,0.0,[920],1,0.0,920
921,0.0,[921],1,0.005708487309115912,921
921,1971953.3933803248,[921 922],2,0.10215814401356099,922
924,2588280.8158617234,[924 902 923],3,4.577952097796908,923
924,0.0,[924],1,0.5838018651484522,924
925,0.0,[925],1,4.613267817401064,925
469,20954186.54010958,"[469 468 467 466 465 464 486 508 530 552 574 596 618 640 662 684 706 728
 750 772 794 816 838 860 882 904 926]",27,0.0,926
994,3316376.835592961,[994 972 950 928 927],5,0.0,927
994,1344423.442212637,[994 972 950 928],4,0.0,928
929,0.0,[929],1,0.0,929
864,1583113.5850950945,[864 886 908 930],4,0.0,930
886,3147373.8643298857,[886 887 909 931],4,0.0,931
803,9699298.609627426,[803 802 801 800 822 844 866 888 910 932],10,0.0,932
803,7874653.513260768,[803 802 801 823 845 867 889 911 933],9,2.3250218786683945,933
803,5881869.833114346,[803 802 824 846 868 890 912 934],8,0.0,934
761,8924462.067944663,[761 760 759 781 803 825 847 869 891 913 935],11,0.0,935
761,6545138.862610151,[761 760 782 804 826 848 870 892 914 936],10,0.30121950537431985,936
938,1971953.393380325,[938 937],2,720.4114564729721,937
938,0.0,[938],1,116.19848708057751,938
939,0.0,[939],1,89.49404074062765,939
1201,11789809.323189022,"[1201 1179 1157 1135 1113 1091 1069 1047 1025 1003  981  959  937  938
  939  940]",16,0.0,940
941,0.0,[941],1,0.0,941
964,591106.1150132501,[964 942],2,0.0,942
921,634398.2403696389,[921 943],2,0.0012675608793219217,943
921,2628130.693668701,[921 922 944],3,0.26926235781725233,944
924,1971953.3933803255,[924 945],2,21.478059720446034,945
924,614434.9697138806,[924 946],2,0.8469508567517976,946
947,0.0,[947],1,4.565022521461976,947
947,1971953.393380324,[947 948],2,0.0,948
994,2868766.2455291837,[994 972 950 949],4,0.0,949
994,896812.8521488571,[994 972 950],3,0.0,950
929,477705.67450032034,[929 951],2,0.0,951
886,1590595.9987464994,[886 908 930 952],4,0.0,952
886,3738479.979343136,[886 887 909 931 953],5,0.0,953
803,10335129.851917194,[803 802 801 800 822 844 866 888 910 932 954],11,0.0,954
803,8531135.98655169,[803 802 801 823 845 867 889 911 933 955],10,231.9173201440169,955
803,6530712.523251328,[803 802 824 846 868 890 912 934 956],9,0.0,956
761,9538897.037658544,[761 760 759 781 803 825 847 869 891 913 935 957],12,0.0,957
829,9316738.66547165,[829 828 827 826 848 870 892 914 936 958],10,19.747483722644514,958
938,2473519.825707281,[938 937 959],3,825.6770188219728,959
960,0.0,[960],1,105.15451597973387,960
961,0.0,[961],1,29.311563967025446,961
962,0.0,[962],1,0.13312638334945454,962
963,0.0,[963],1,0.0,963
964,0.0,[964],1,0.0,964
986,2565290.747210577,[986 964 965],3,0.0002029913045190901,965
921,3284613.166959628,[921 922 944 966],4,0.6746271556347901,966
924,2620796.083517309,[924 945 967],3,24.499465272994318,967
968,0.0,[968],1,1.5293105265585485,968
947,558209.7221377392,[947 969],2,3.2786326045733194,969
947,2471222.2326563895,[947 948 970],3,0.0,970
994,2420649.0396432728,[994 972 971],3,0.0,971
994,448695.6462629471,[994 972],2,0.0,972
1038,3320059.8586726286,[1038 1016  994  972  973],5,0.0,973
886,2125800.0590229994,[886 908 930 952 974],5,0.0037006760265646532,974
886,4331817.333173383,[886 887 909 931 953 975],6,0.0,975
803,10972351.41774645,[803 802 801 800 822 844 866 888 910 932 954 976],12,0.0,976
803,9187873.699621972,[803 802 801 823 845 867 889 911 933 955 977],11,395.658272519209,977
803,7178625.198017672,[803 802 824 846 868 890 912 934 956 978],10,2.862302581635797,978
761,10151405.028122023,[761 760 759 781 803 825 847 869 891 913 935 957 979],13,6.394956602361816,979
938,5062803.61611443,[938 937 936 958 980],5,340.31621418082847,980
938,2972788.664983346,[938 937 959 981],4,645.972732762528,981
982,0.0,[982],1,132.50639998354953,982
983,0.0,[983],1,2.9396122718644557,983
984,0.0,[984],1,0.12844077288650474,984
985,0.0,[985],1,0.0,985
986,0.0,[986],1,0.0,986
986,1971953.3933803306,[986 987],2,0.6308075470337979,987
924,5257126.973121857,[924 945 944 966 988],5,18.677702043013447,988
924,3268708.758283652,[924 945 967 989],4,18.70571687177417,989
968,610547.2545073674,[968 990],2,2.060588000474959,990
947,1113933.0043285373,[947 969 991],3,0.0,991
947,2968220.5989962914,[947 948 970 992],4,0.0,992
994,1971953.393380328,[994 993],2,0.0,993
1016,449345.30686673935,[1016  994],2,0.0,994
1038,2871364.2124096807,[1038 1016  994  995],4,0.0,995
1038,4843317.605790004,[1038 1016  994  995  996],5,0.0037006760265646532,996
886,4927360.186827873,[886 887 909 931 953 975 997],7,0.0,997
803,11610920.12252381,[803 802 801 800 822 844 866 888 910 932 954 976 998],13,278.70869009911024,998
803,9844816.632952286,[803 802 801 823 845 867 889 911 933 955 977 999],12,380.87756001336163,999
782,10451526.342632571,[ 782  781  780  802  824  846  868  890  912  934  956  978 1000],13,19.27954230301036,1000
761,10761952.28262939,[ 761  760  759  781  803  825  847  869  891  913  935  957  979 1001],14,30.26985506771584,1001
938,5618526.898305226,[ 938  937  936  958  980 1002],6,788.775409876093,1002
938,3469787.0313232476,[ 938  937  959  981 1003],5,413.22324648279505,1003
917,3798626.01891998,[ 917  916  938  960  982 1004],6,141.65692832308838,1004
983,448695.64626294724,[ 983 1005],2,0.7273121475250885,1005
1006,0.0,[1006],1,0.09462279379417993,1006
1007,0.0,[1007],1,0.0,1007
986,595542.8536544902,[ 986 1008],2,0.0004488110062084161,1008
1572,34081282.33506223,"[1572 1550 1528 1506 1484 1462 1440 1418 1396 1374 1352 1330 1308 1286
 1264 1242 1220 1198 1176 1154 1132 1110 1088 1066 1044 1022 1000 1001
 1002 1003 1004 1005 1006 1007 1008 1009]",36,0.5925778375775119,1009
924,5914069.906452172,[ 924  945  944  966  988 1010],6,28.922742098340894,1010
946,3266801.738035241,[ 946  967  989 1011],4,40.701317972561505,1011
968,1219100.8060742447,[ 968  990 1012],3,0.7885989787703178,1012
947,1667162.087476586,[ 947  969  991 1013],4,0.0,1013
947,3462977.280683465,[ 947  948  970  992 1014],5,0.0,1014
994,2425779.4631906995,[ 994  993 1015],3,0.0,1015
1016,0.0,[1016],1,0.0,1016
1038,2422018.9055429413,[1038 1016 1017],3,0.0,1017
1038,4393972.298923265,[1038 1016 1017 1018],4,0.0037006760265646532,1018
886,5525081.843873078,[ 886  887  909  931  953  975  997 1019],8,0.0,1019
803,12250792.293734672,[ 803  802  801  800  822  844  866  888  910  932  954  976  998 1020],14,553.3005030084194,1020
803,10501914.697695222,[ 803  802  801  823  845  867  889  911  933  955  977  999 1021],13,269.5423463540323,1021
761,13723947.735823838,"[ 761  760  759  758  780  802  824  846  868  890  912  934  956  978
 1000 1022]",16,89.09598112604847,1022
938,8361903.946392577,[ 938  937  936  935  957  979 1001 1023],8,90.9069721774997,1023
938,6171755.981453275,[ 938  937  936  958  980 1002 1024],7,1053.929136288283,1024
960,3462977.280683466,[ 960  959  981 1003 1025],5,255.04424615071136,1025
1026,0.0,[1026],1,117.28376061504079,1026
1027,0.0,[1027],1,1.070061554965462,1027
1289,11690844.574291581,"[1289 1267 1245 1223 1201 1179 1157 1135 1113 1091 1069 1047 1025 1026
 1027 1028]",16,0.004869187252076301,1028
1029,0.0,[1029],1,0.0,1029
986,1193264.5106996957,[ 986 1008 1030],3,0.0004488110062084161,1030
1139,6682695.23991949,[1139 1117 1095 1073 1051 1029 1030 1031],8,0.5938627031121086,1031
924,6571167.97119511,[ 924  945  944  966  988 1010 1032],7,54.211163374535964,1032
968,3264801.0802255175,[ 968  989 1011 1033],4,83.38558487956679,1033
947,4410089.881347885,[ 947  946  968  990 1012 1034],6,8.986417965833188e-05,1034
947,2217890.529421528,[ 947  969  991 1013 1035],5,0.0,1035
1254,9891306.583708072,[1254 1232 1210 1188 1166 1144 1122 1100 1078 1056 1034 1035 1036],13,0.0,1036
1081,902888.4357645786,[1081 1059 1037],3,0.0,1037
1038,0.0,[1038],1,0.0,1038
1038,1971953.393380326,[1038 1039],2,0.0,1039
1038,3943906.7867606506,[1038 1039 1040],3,0.0037006760265646532,1040
179,33697456.61007244,"[ 179  157  135  113   91   69   47   25    3    4    5    6    7    8
    9   10 1569 1547 1525 1503 1481 1459 1437 1415 1393 1371 1349 1327
 1305 1283 1261 1239 1217 1195 1173 1151 1129 1107 1085 1063 1041]",41,0.2628001272423717,1041
179,36371995.329295635,"[ 179  157  135  113   91   69   47   25    3    4    5    6    7    8
    9   10   11 1570 1548 1526 1504 1482 1460 1438 1416 1394 1372 1350
 1328 1306 1284 1262 1240 1218 1196 1174 1152 1130 1108 1086 1064 1042]",42,630.3834859829545,1042
1282,12050658.15152299,"[1282 1260 1238 1216 1194 1172 1150 1128 1106 1084 1062 1040 1041 1042
 1043]",15,156.45976634996993,1043
761,14368789.81087054,"[ 761  760  759  758  780  802  824  846  868  890  912  934  956  978
 1000 1022 1044]",17,215.45891129457831,1044
938,8968431.637822414,[ 938  937  936  935  957  979 1001 1023 1045],9,153.527496836304,1045
938,6722484.423398217,[ 938  937  936  958  980 1002 1024 1046],8,1090.7407812587398,1046
1069,490366.3642604831,[1069 1047],2,173.42768704373944,1047
1048,0.0,[1048],1,52.42975218748464,1048
1049,0.0,[1049],1,0.49291382883109053,1049
1333,12134616.740470484,"[1333 1311 1289 1267 1245 1223 1201 1179 1157 1135 1113 1091 1069 1047
 1048 1049 1050]",17,0.006935210403156589,1050
1029,542739.0087939544,[1029 1051],2,0.0,1051
1117,3615233.439337661,[1117 1095 1073 1051 1052],5,0.018521410770915736,1052
1161,6695221.113453219,[1161 1139 1117 1095 1073 1051 1052 1053],8,0.06843696009363498,1053
946,6571888.552838758,[ 946  967  966  988 1010 1032 1054],7,167.97591925399803,1054
968,3909643.1552722147,[ 968  989 1011 1033 1055],5,42.398552619407894,1055
947,5014560.3854204975,[ 947  946  968  990 1012 1034 1056],7,0.0,1056
947,2766113.2259434983,[ 947  969  991 1013 1035 1057],6,0.0,1057
1081,2422961.8149812315,[1081 1059 1058],3,0.0,1058
1081,451008.421600907,[1081 1059],2,0.0,1059
1038,450855.5171915323,[1038 1060],2,0.0,1060
1038,2459783.543150919,[1038 1039 1061],3,0.0,1061
1038,4489157.936058117,[1038 1039 1040 1062],4,0.0,1062
179,33095461.16089788,"[ 179  157  135  113   91   69   47   25    3    4    5    6    7    8
    9   10 1569 1547 1525 1503 1481 1459 1437 1415 1393 1371 1349 1327
 1305 1283 1261 1239 1217 1195 1173 1151 1129 1107 1085 1063]",40,224.33098349256858,1063
179,35729649.103569224,"[ 179  157  135  113   91   69   47   25    3    4    5    6    7    8
    9   10   11 1570 1548 1526 1504 1482 1460 1438 1416 1394 1372 1350
 1328 1306 1284 1262 1240 1218 1196 1174 1152 1130 1108 1086 1064]",41,341.0001920969016,1064
1282,11505407.002225522,[1282 1260 1238 1216 1194 1172 1150 1128 1106 1084 1062 1063 1064 1065],14,73.69415663893965,1065
807,17647854.75435867,"[ 807  806  805  804  803  802  824  846  868  890  912  934  956  978
 1000 1022 1044 1066]",18,394.71221392023654,1066
938,9572902.141895026,[ 938  937  936  935  957  979 1001 1023 1045 1067],10,199.48703040222063,1067
938,7270707.119920188,[ 938  937  936  958  980 1002 1024 1046 1068],9,764.6584749616677,1068
1069,0.0,[1069],1,185.72223407315005,1069
1070,0.0,[1070],1,7.257115188099487,1070
1071,0.0,[1071],1,0.3028908420898373,1071
1159,3784641.713875303,[1159 1137 1115 1093 1071 1072],6,0.002355131146032363,1072
1095,547761.1797176476,[1095 1073],2,0.0,1073
1139,3622751.68844774,[1139 1117 1095 1073 1074],5,0.07419019390675885,1074
123,36396641.42002344,"[ 123  101   79   57   35   13   14   15   16   17   18   19   20   21
    0 1581 1559 1537 1515 1493 1471 1449 1427 1405 1383 1361 1339 1317
 1295 1273 1251 1229 1207 1185 1163 1141 1119 1097 1075]",39,144.9892371650281,1075
968,6572408.708244506,[ 968  989  988 1010 1032 1054 1076],7,194.3323648247233,1076
968,4553369.376200021,[ 968  989 1011 1033 1055 1077],6,15.510791294389287,1077
947,5616943.225201793,[ 947  946  968  990 1012 1034 1056 1078],8,0.0,1078
1254,6712499.846473839,[1254 1232 1210 1188 1166 1144 1122 1100 1078 1079],10,0.0,1079
1081,1971953.3933803265,[1081 1080],2,0.0,1080
1081,0.0,[1081],1,0.0,1081
1038,902570.0267017495,[1038 1060 1082],3,0.0,1082
1038,2949752.577693159,[1038 1039 1061 1083],4,0.0,1083
1325,7511341.823327366,[1325 1303 1281 1259 1237 1215 1193 1171 1149 1127 1105 1083 1084],13,0.0,1084
179,32491372.53378237,"[ 179  157  135  113   91   69   47   25    3    4    5    6    7    8
    9   10 1569 1547 1525 1503 1481 1459 1437 1415 1393 1371 1349 1327
 1305 1283 1261 1239 1217 1195 1173 1151 1129 1107 1085]",39,588.8940240435029,1085
1325,11455248.610088017,"[1325 1303 1281 1259 1237 1215 1193 1171 1149 1127 1105 1083 1084 1085
 1086]",15,166.691814735901,1086
1282,10957645.82250787,[1282 1260 1238 1216 1194 1172 1150 1128 1106 1084 1085 1086 1087],13,84.74601024832494,1087
938,12408549.770378835,[ 938  937  936  935  934  956  978 1000 1022 1044 1066 1088],12,402.20569115885866,1088
938,10175284.981676323,[ 938  937  936  935  957  979 1001 1023 1045 1067 1089],11,277.9146734405086,1089
1069,2517666.599016069,[1069 1068 1090],3,421.20287354887216,1090
1091,0.0,[1091],1,178.0340082945272,1091
1070,451008.4216009073,[1070 1092],2,1.467637073909085,1092
1093,0.0,[1093],1,0.14990530741848046,1093
1420,15774213.905910961,"[1420 1398 1376 1354 1332 1310 1288 1266 1244 1222 1200 1178 1156 1134
 1112 1090 1091 1092 1093 1094]",20,0.011685174398355702,1094
1117,550267.7169422245,[1117 1095],2,64.65936303395577,1095
1139,3074990.5087300926,[1139 1117 1095 1096],4,10.333560177775105,1096
123,35753125.49144147,"[ 123  101   79   57   35   13   14   15   16   17   18   19   20   21
    0 1581 1559 1537 1515 1493 1471 1449 1427 1405 1383 1361 1339 1317
 1295 1273 1251 1229 1207 1185 1163 1141 1119 1097]",38,228.3737230103733,1097
968,7229671.195120039,[ 968  989  988 1010 1032 1054 1076 1098],8,200.13218213971112,1098
968,5195934.2253345335,[ 968  989 1011 1033 1055 1077 1099],7,7.621216244421953,1099
947,6217208.794473356,[ 947  946  968  990 1012 1034 1056 1078 1100],9,0.0,1100
1254,6112234.277202276,[1254 1232 1210 1188 1166 1144 1122 1100 1101],9,0.0,1101
1103,1971953.3933803262,[1103 1102],2,0.0,1102
1103,0.0,[1103],1,0.0,1103
1038,1355211.6379790183,[1038 1060 1082 1104],4,0.0,1104
1038,3441894.6098865205,[1038 1039 1061 1083 1105],5,0.0,1105
1325,7019199.7911340045,[1325 1303 1281 1259 1237 1215 1193 1171 1149 1127 1105 1106],12,0.0,1106
179,31885221.04698172,"[ 179  157  135  113   91   69   47   25    3    4    5    6    7    8
    9   10 1569 1547 1525 1503 1481 1459 1437 1415 1393 1371 1349 1327
 1305 1283 1261 1239 1217 1195 1173 1151 1129 1107]",38,711.9417364258118,1107
1282,8435424.712185325,[1282 1260 1238 1216 1194 1172 1150 1128 1106 1107 1108],11,119.45307891176189,1108
1282,10407378.10556565,[1282 1260 1238 1216 1194 1172 1150 1128 1106 1107 1108 1109],12,315.25090897275174,1109
807,18931777.975536227,"[ 807  806  805  804  803  802  824  846  868  890  912  934  956  978
 1000 1022 1044 1066 1088 1110]",20,239.97084946655247,1110
1156,3050818.0736624966,[1156 1134 1112 1111],4,358.16057377602647,1111
1156,1078864.6802821713,[1156 1134 1112],3,216.21473968525453,1112
1135,484038.597101278,[1135 1113],2,125.60955080784346,1113
1114,0.0,[1114],1,0.855059144202863,1114
1202,3766152.4639652167,[1202 1180 1158 1136 1114 1115],6,0.10640515701188491,1115
1399,12062444.419393016,"[1399 1377 1355 1333 1311 1289 1267 1245 1223 1201 1179 1157 1135 1113
 1114 1115 1116]",17,0.5266295566570799,1116
1117,0.0,[1117],1,154.93328262312932,1117
1183,3637740.5220050365,[1183 1161 1139 1117 1118],5,18.992842797870846,1118
145,35700003.86407349,"[ 145  123  101   79   57   35   13   14   15   16   17   18   19   20
   21    0 1581 1559 1537 1515 1493 1471 1449 1427 1405 1383 1361 1339
 1317 1295 1273 1251 1229 1207 1185 1163 1141 1119]",38,244.05096084546844,1119
968,7886888.103695242,[ 968  989  988 1010 1032 1054 1076 1098 1120],9,279.6907690114571,1120
968,5837292.59737758,[ 968  989 1011 1033 1055 1077 1099 1121],8,0.03323366429801844,1121
1254,3542161.300015265,[1254 1232 1210 1188 1166 1144 1122],7,0.0,1122
1254,5514114.69339559,[1254 1232 1210 1188 1166 1144 1122 1123],8,0.0,1123
1103,2455991.9904816034,[1103 1102 1124],3,0.0,1124
1125,0.0,[1125],1,0.0,1125
1038,1808847.5194513542,[1038 1060 1082 1104 1126],5,0.0,1126
1125,3943906.7867606506,[1125 1126 1127],3,0.0,1127
1325,6524852.320868794,[1325 1303 1281 1259 1237 1215 1193 1171 1149 1127 1128],11,0.0,1128
179,31277037.872788005,"[ 179  157  135  113   91   69   47   25    3    4    5    6    7    8
    9   10 1569 1547 1525 1503 1481 1459 1437 1415 1393 1371 1349 1327
 1305 1283 1261 1239 1217 1195 1173 1151 1129]",37,596.9895995995738,1129
1282,7882655.313777785,[1282 1260 1238 1216 1194 1172 1150 1128 1129 1130],10,160.25889482754573,1130
1282,9854608.70715811,[1282 1260 1238 1216 1194 1172 1150 1128 1129 1130 1131],11,413.2414429626849,1131
1156,4482082.941834378,[1156 1134 1133 1132],4,288.7118300715331,1132
1156,2510129.548454053,[1156 1134 1133],3,448.36968203946634,1133
1156,538176.1550737283,[1156 1134],2,204.77049052844987,1134
1135,0.0,[1135],1,81.94124190495958,1135
1136,0.0,[1136],1,0.9124611467859005,1136
1137,0.0,[1137],1,0.00858560566572708,1137
1225,3797746.7162269577,[1225 1203 1181 1159 1137 1138],6,2.100495530640761,1138
1139,0.0,[1139],1,224.26680484919913,1139
145,32535548.75017468,"[ 145  123  101   79   57   35   13   14   15   16   17   18   19   20
   21 1580 1558 1536 1514 1492 1470 1448 1426 1404 1382 1360 1338 1316
 1294 1272 1250 1228 1206 1184 1162 1140]",36,219.32022217568584,1140
145,35054285.257003404,"[ 145  123  101   79   57   35   13   14   15   16   17   18   19   20
   21    0 1581 1559 1537 1515 1493 1471 1449 1427 1405 1383 1361 1339
 1317 1295 1273 1251 1229 1207 1185 1163 1141]",37,183.01396615923812,1141
968,8544009.25264596,[ 968  989  988 1010 1032 1054 1076 1098 1120 1142],10,358.6142942114152,1142
968,6477399.817328235,[ 968  989 1011 1033 1055 1077 1099 1121 1143],9,0.009293740789871663,1143
1254,2946215.5047021843,[1254 1232 1210 1188 1166 1144],6,0.0,1144
1254,4918168.89808251,[1254 1232 1210 1188 1166 1144 1145],7,0.0,1145
1190,958071.3309190472,[1190 1168 1146],3,0.0,1146
1125,448809.85900402255,[1125 1147],2,0.0,1147
1125,2426649.7116154865,[1125 1126 1148],3,0.0,1148
1038,4432825.7559027495,[1038 1039 1061 1083 1105 1127 1149],7,0.0,1149
1325,6028268.645117776,[1325 1303 1281 1259 1237 1215 1193 1171 1149 1150],10,94.8019366974382,1150
179,30666855.017197702,"[ 179  157  135  113   91   69   47   25    3    4    5    6    7    8
    9   10 1569 1547 1525 1503 1481 1459 1437 1415 1393 1371 1349 1327
 1305 1283 1261 1239 1217 1195 1173 1151]",36,394.11087710019217,1151
1282,7327390.431450091,[1282 1260 1238 1216 1194 1172 1150 1151 1152],9,193.298366277698,1152
1328,7177460.985159132,[1328 1306 1284 1262 1240 1218 1196 1174 1152 1153],10,302.69527693873965,1153
1156,3943906.786760648,[1156 1155 1154],3,395.64723213017965,1154
1156,1971953.3933803232,[1156 1155],2,424.04696888000205,1155
1156,0.0,[1156],1,195.82493356278061,1156
1135,482004.73152229923,[1135 1157],2,5.7847690886678365,1157
1158,0.0,[1158],1,0.44961747876229613,1158
1159,0.0,[1159],1,0.07806667995386705,1159
1508,16163108.962163068,"[1508 1486 1464 1442 1420 1398 1376 1354 1332 1310 1288 1266 1244 1222
 1200 1178 1156 1157 1158 1159 1160]",21,30.653545907868352,1160
1139,555264.8823276893,[1139 1161],2,265.26477050432794,1161
145,31925365.894584376,"[ 145  123  101   79   57   35   13   14   15   16   17   18   19   20
   21 1580 1558 1536 1514 1492 1470 1448 1426 1404 1382 1360 1338 1316
 1294 1272 1250 1228 1206 1184 1162]",35,731.5040246812846,1162
1249,6189751.420670038,[1249 1227 1205 1183 1161 1162 1163],7,330.44365955952526,1163
